Gene_acc,Gene_id,SMm1,SMm2,SMm3,SMm4,NST1m1,NST1m2,NST1m3,NST1m4,Desc
4212,Tb927.8.5970,308010.0,341350.0,345580.0,311130.0,426780.0,430900.0,475090.0,424590.0,"Cullin 5, putative"
4213,Tb927.8.5980,18471.0,23215.0,19577.0,24571.0,30156.0,22821.0,26476.0,23403.0,"TFIIH basal transcription factor complex helicase subunit, putative"
4214,Tb927.8.5990,49942.0,45229.0,50826.0,44728.0,66033.0,77869.0,71776.0,75579.0,"NLE (NUC135) domain/WD domain, G-beta repeat, putative"
4215,Tb927.8.6000,547690.0,650710.0,662640.0,588360.0,939100.0,1036300.0,1006300.0,964140.0,"fatty acid desaturase, putative"
4216,Tb927.8.6020,32572.0,37192.0,41147.0,24583.0,38625.0,47164.0,45184.0,47587.0,"hypothetical protein, conserved"
4217,Tb927.9.14000,663360.0,788940.0,772730.0,700890.0,1039000.0,1131900.0,1157300.0,1071000.0,"60S ribosomal protein L12, putative"
4218,Tb927.8.6050,149680.0,150490.0,145980.0,167860.0,197820.0,195120.0,222520.0,207870.0,"hypothetical protein, conserved"
4219,Tb927.8.6060,5780400.0,5998900.0,6062400.0,5867000.0,6347800.0,6369700.0,6959200.0,6609100.0,2-amino-3-ketobutyrate coenzyme A ligase
4220,Tb927.8.6070,619380.0,630420.0,689740.0,609060.0,879220.0,913560.0,985280.0,879400.0,Trypanosome basal body component protein
4221,Tb927.8.6080,235650.0,244840.0,269620.0,257560.0,273670.0,304530.0,307860.0,312960.0,"Glycerophosphoryl diester phosphodiesterase family, putative"
4222,Tb927.8.6090,74090.0,56878.0,64868.0,54819.0,80775.0,82820.0,76800.0,90671.0,"ubiquitin-protein ligase, putative"
4223,Tb927.8.610,1153300.0,1204400.0,1257100.0,1204300.0,1533200.0,1599700.0,1672100.0,1625000.0,"hypothetical protein, conserved"
4224,Tb927.8.6110,4376400.0,4566200.0,4588900.0,4453400.0,6135600.0,6666500.0,6809700.0,6852500.0,"3-hydroxy-3-methylglutaryl-CoA synthase, putative"
4225,Tb927.8.6130,15424.0,12527.0,14830.0,10391.0,18329.0,18515.0,22055.0,17086.0,"hypothetical protein, conserved"
4226,Tb927.8.6140,78561.0,72641.0,67937.0,69307.0,168450.0,100910.0,256350.0,85704.0,"Galactose oxidase, central domain/Kelch motif containing protein, putative"
4227,Tb927.8.6160,12015000.0,12495000.0,13063000.0,12205000.0,15471000.0,16776000.0,15638000.0,18799000.0,"40S ribosomal protein S8, putative"
4228,Tb927.9.14370,1889300.0,2072100.0,2210200.0,1856600.0,3065600.0,2943000.0,2993300.0,3010300.0,"60S ribosomal protein L26, putative"
4229,Tb927.8.620,141770.0,146060.0,146110.0,128560.0,151460.0,161730.0,160430.0,182940.0,KREPA3
4230,Tb927.8.6200,703460.0,733940.0,777200.0,715440.0,955900.0,1014300.0,1055400.0,972220.0,"tubulin folding cofactor D, putative"
4231,Tb927.8.6210,373940.0,405830.0,415800.0,387220.0,316600.0,306680.0,359300.0,322040.0,"phosphatidylinositol 3-kinase, putative"
4232,Tb927.8.6220,100210.0,100610.0,125570.0,110160.0,137200.0,128540.0,154380.0,136550.0,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
4233,Tb927.8.6230,970700.0,950240.0,989770.0,866470.0,1288300.0,1377700.0,1372500.0,1356900.0,"hypothetical protein, conserved"
4234,Tb927.8.6240,8901800.0,8883500.0,9500100.0,8796300.0,12375000.0,12915000.0,13658000.0,12021000.0,STOP axonemal protein
4235,Tb927.8.6250,76967.0,94304.0,89775.0,65292.0,110440.0,102880.0,111120.0,100990.0,Nucleoporin NUP76
4236,Tb927.8.6270,453910.0,467820.0,468070.0,431230.0,599700.0,595500.0,687780.0,591800.0,"hypothetical protein, conserved"
4238,Tb927.8.6330,1256600.0,1281500.0,1397400.0,1306800.0,1702200.0,1674100.0,1846100.0,1800900.0,"WD domain, G-beta repeat/PFU (PLAA family ubiquitin binding), putative"
4239,Tb927.8.6360,258320.0,268330.0,255130.0,291980.0,351400.0,350160.0,373360.0,336140.0,"SPRY domain containing protein, putative"
4240,Tb927.8.6380,162620.0,164680.0,159760.0,168240.0,202760.0,205740.0,214410.0,221800.0,"hypothetical protein, conserved"
4241,Tb927.8.6390,5204500.0,4791400.0,5845700.0,5395100.0,6845300.0,7130800.0,7777900.0,8047900.0,"lysophospholipase, putative"
4242,Tb927.8.6430,3620400.0,3996400.0,3855300.0,3736300.0,4719500.0,4408400.0,4939400.0,4656100.0,"hypothetical protein, conserved"
4243,Tb927.8.6440,384420.0,388670.0,396030.0,438970.0,454030.0,466060.0,535800.0,567630.0,"RNA-binding protein, putative"
4244,Tb927.8.6450,86022.0,84988.0,94263.0,84715.0,115250.0,106470.0,104050.0,115550.0,inhibitor of cysteine peptidase
4245,Tb927.8.6480,108880.0,104060.0,110330.0,121150.0,127080.0,118880.0,131280.0,113120.0,"folate-binding protein YgfZ, putative"
4246,Tb927.8.650,2731100.0,2953800.0,2931400.0,2997900.0,3602700.0,3765900.0,3971700.0,3821300.0,"cation-transporting ATPase, putative"
4247,Tb927.8.6510,130460.0,137870.0,141450.0,152680.0,196730.0,191770.0,237570.0,232060.0,"ubiquitin-protein ligase, putative"
4248,Tb927.8.6520,37313.0,44794.0,40101.0,41388.0,40537.0,48094.0,46241.0,44207.0,"hypothetical protein, conserved"
4249,Tb927.8.6530,32995.0,25353.0,24615.0,31123.0,35893.0,42680.0,51394.0,43732.0,"SET domain containing protein, putative"
4250,Tb927.8.6580,520950.0,542520.0,584040.0,499320.0,445740.0,476430.0,519250.0,480220.0,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
4251,Tb927.8.6590,8476.1,9672.8,9015.7,7121.8,6806.3,7326.3,11500.0,10591.0,"Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, puta"
4252,Tb927.8.6600,16933.0,18426.0,21590.0,18274.0,23331.0,26274.0,28925.0,22041.0,"Glutathione S-transferase, C-terminal domain containing protein, putative"
4253,Tb927.8.6620,15218.0,7684.1,7741.7,19364.0,23932.0,21650.0,17112.0,29220.0,"hypothetical protein, conserved"
4254,Tb927.8.6640,464730.0,495280.0,510080.0,444930.0,547260.0,549630.0,587130.0,546760.0,"Fatty acyl-CoA reductase, putative"
4255,Tb927.8.6660,8184000.0,8587400.0,9243000.0,8220500.0,11727000.0,12174000.0,11945000.0,12007000.0,"paraflagellar rod component, putative"
4256,Tb927.8.6680,83526.0,85886.0,102160.0,82052.0,109840.0,125750.0,113110.0,123510.0,"clathrin assembly sigma-adaptin protein 3, putative"
4257,Tb927.8.6710,33984.0,37487.0,40203.0,34137.0,48415.0,40331.0,47746.0,44409.0,"hypothetical protein, conserved"
4258,Tb927.8.6720,526500.0,585330.0,607430.0,608930.0,649620.0,727130.0,724170.0,682440.0,"hypothetical protein, conserved"
4259,Tb927.8.6730,700820.0,811520.0,698390.0,782890.0,754110.0,894910.0,807360.0,941250.0,Enriched in surface-labeled proteome protein 24
4260,Tb927.8.6760,417900.0,458320.0,484610.0,450720.0,597550.0,631170.0,807440.0,720510.0,"translationally-controlled tumor protein homolog, putative"
4261,Tb927.8.6770,159520.0,170000.0,179050.0,167020.0,254590.0,237020.0,271540.0,250410.0,"WD domain, G-beta repeat, putative"
4262,Tb927.8.6790,42393.0,39762.0,48151.0,41948.0,57048.0,54792.0,61553.0,52034.0,"hypothetical protein, conserved"
4263,Tb927.8.6800,60443.0,56245.0,56539.0,67579.0,70739.0,71716.0,87904.0,70488.0,"hypothetical protein, conserved"
4264,Tb927.8.6810,5594.7,3597.9,2866.7,4684.3,4242.6,5560.5,5520.4,6172.5,"STE/STE11 serine/threonine-protein kinase, putative"
4265,Tb927.8.6830,118800.0,119790.0,122270.0,110880.0,163600.0,169170.0,180800.0,155500.0,"kinesin, putative"
4266,Tb927.8.6840,14430.0,17136.0,11045.0,16343.0,24631.0,27013.0,26115.0,25230.0,mismatch repair protein MLH1
4267,Tb927.8.6850,26007.0,19603.0,13690.0,18101.0,23025.0,25527.0,31118.0,26290.0,"Zinc finger, C3HC4 type (RING finger)/EF-hand domain pair, putative"
4268,Tb927.8.6870,195000.0,213550.0,215630.0,194520.0,289200.0,284820.0,292030.0,283110.0,"hypothetical protein, conserved"
4269,Tb927.8.690,1649700.0,1751000.0,1733300.0,1633600.0,2190500.0,2143600.0,2306000.0,2203500.0,peptidyl-prolyl cis-trans isomerase
4270,Tb927.8.6900,445550.0,448710.0,477490.0,429700.0,614950.0,618520.0,649370.0,626670.0,"transport protein particle (TRAPP) component, putative"
4271,Tb927.8.6910,576670.0,601410.0,648670.0,579460.0,676450.0,681620.0,742800.0,722820.0,"cyclophilin, putative"
4272,Tb927.8.6920,817400.0,925540.0,909030.0,868700.0,1092400.0,1139400.0,1232700.0,1145100.0,"hypothetical protein, conserved"
4273,Tb927.8.6930,382960.0,435970.0,413530.0,376720.0,565950.0,547460.0,648210.0,593660.0,"serine/threonine-protein kinase NRKB, putative"
4274,Tb927.8.6940,2220500.0,2330900.0,2454500.0,2292300.0,3292800.0,3242300.0,3419000.0,3022800.0,"hypothetical protein, conserved"
4275,Tb927.8.6960,158460.0,179690.0,188830.0,159480.0,226870.0,238010.0,243050.0,236380.0,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
4276,Tb927.8.6980,790940.0,780090.0,787970.0,773940.0,1096900.0,1153200.0,1128300.0,1117100.0,Flagellum attachment zone protein 14
4277,Tb927.8.7000,3422.5,4626.2,2982.1,3765.4,5012.4,4753.7,4493.9,6225.7,"E1-like ubiquitin-activating enzyme, putative"
4278,Tb927.8.7010,401850.0,427360.0,405220.0,450920.0,480330.0,511480.0,582940.0,517240.0,"chaperone protein DnaJ, putative"
4279,Tb927.8.7020,1708000.0,1834000.0,1784800.0,1772500.0,2382500.0,2487900.0,2571000.0,2589900.0,"peptidase, putative"
4280,Tb927.8.7030,5707.3,5542.8,3967.2,4406.7,7582.6,7253.8,10029.0,6714.6,"hypothetical protein, conserved"
4281,Tb927.8.7040,1429600.0,1493200.0,1511300.0,1472500.0,1781400.0,1815500.0,1868800.0,1839100.0,"hypothetical protein, conserved"
4282,Tb927.8.7060,71424.0,55009.0,47481.0,56030.0,85207.0,71402.0,92465.0,75812.0,"hypothetical protein, conserved"
4283,Tb927.8.7080,551550.0,572620.0,547160.0,584870.0,812840.0,800680.0,875370.0,781800.0,"hypothetical protein, conserved"
4284,Tb927.8.7090,70885.0,68864.0,72454.0,68392.0,83369.0,81808.0,84884.0,92805.0,"Component of IIS longevity pathway SMK-1, putative"
4285,Tb927.8.710,127050.0,132110.0,138620.0,120480.0,151920.0,154040.0,164120.0,162200.0,"RNA-binding protein, putative"
4286,Tb927.8.7100,8645300.0,9058000.0,9485400.0,8462100.0,12701000.0,12914000.0,13976000.0,13221000.0,acetyl-CoA carboxylase
4288,Tb927.8.7170,423490.0,424580.0,436120.0,394720.0,514960.0,502710.0,538420.0,504860.0,"inositol polyphosphate 1-phosphatase, putative"
4289,Tb927.8.7200,219210.0,259620.0,275710.0,238550.0,333210.0,327380.0,370650.0,331290.0,"Region in Clathrin and VPS, putative"
4290,Tb927.8.7210,112090.0,156230.0,176290.0,154690.0,175250.0,179350.0,221690.0,188660.0,"hypothetical protein, conserved"
4291,Tb927.8.7230,158510.0,171250.0,170920.0,161820.0,199720.0,212750.0,210870.0,183290.0,"hypothetical protein, conserved"
4292,Tb927.8.7260,174090.0,193600.0,183150.0,176450.0,250280.0,273450.0,247360.0,302060.0,"kinetoplast-associated protein, putative"
4293,Tb927.8.7270,527370.0,513790.0,620140.0,514250.0,692160.0,785270.0,726510.0,718250.0,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
4294,Tb927.8.730,4673100.0,4670900.0,4670600.0,4925700.0,7649200.0,7204700.0,7848600.0,7407000.0,"nucleolar RNA-binding protein, putative"
4295,Tb927.8.7380,277730.0,280210.0,291970.0,308640.0,376000.0,362340.0,383380.0,381110.0,"dihydrolipoamide dehydrogenase, point mutation"
4296,Tb927.8.7390,380310.0,374910.0,400180.0,383150.0,546000.0,552970.0,594510.0,578900.0,protein phosphatase 1
4297,Tb927.8.7400,2749800.0,2800500.0,2875700.0,2747000.0,3597200.0,3739500.0,3989200.0,3657500.0,RNA polymerase IIA largest subunit
4298,Tb927.8.7410,66975.0,72856.0,70152.0,64177.0,58614.0,59777.0,61219.0,52031.0,"calreticulin, putative"
4299,Tb927.8.7440,441520.0,416090.0,497980.0,437550.0,443650.0,462610.0,505700.0,510950.0,"lipase, putative"
4300,Tb927.8.7450,137190.0,159520.0,163700.0,144870.0,218880.0,230460.0,244710.0,190300.0,"myosin heavy chain kinase A, putative"
4301,Tb927.8.7490,1121000.0,1164700.0,1173700.0,1138600.0,1479100.0,1507700.0,1584000.0,1497900.0,symplekin
4302,Tb927.8.7510,113370.0,124930.0,125550.0,115250.0,181320.0,163340.0,206040.0,216050.0,"p-nitrophenylphosphatase, putative"
4303,Tb927.8.7530,5604.6,4684.5,8124.4,6959.5,7846.1,7610.0,8811.8,9565.8,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
4304,Tb927.8.7570,133260.0,140430.0,144320.0,141780.0,166600.0,178400.0,178910.0,183470.0,"tRNA-dihydrouridine synthase 1, putative"
4305,Tb927.8.7580,8559.6,8395.3,6127.1,13315.0,16415.0,5796.0,6210.8,7633.6,"RING-variant domain containing protein, putative"
4306,Tb927.8.760,2038900.0,2041500.0,1939300.0,2011800.0,2061300.0,2133400.0,2241200.0,2316400.0,nucleolar RNA-binding protein
4307,Tb927.8.7640,378960.0,399190.0,413800.0,390910.0,304460.0,298420.0,293670.0,285620.0,"amino acid transporter 1, putative"
4308,Tb927.8.7720,950840.0,1130400.0,1169500.0,1159400.0,1277200.0,1547100.0,1493600.0,1419100.0,"hypothetical protein, conserved"
4309,Tb927.8.7760,83267.0,97025.0,99640.0,86672.0,141540.0,140550.0,148380.0,138110.0,"hypothetical protein, conserved"
4310,Tb927.8.7780,1472.1,1358.6,1332.6,2530.3,4029.0,3741.3,3340.1,2797.2,"hypothetical protein, conserved"
4311,Tb927.8.7790,883930.0,910870.0,946530.0,864280.0,1182400.0,1240900.0,1336300.0,1314700.0,"zinc finger domain, LSD1 subclass, putative"
4312,Tb927.8.780,9212.4,6582.1,8033.1,5451.2,11896.0,11416.0,11013.0,10814.0,"hypothetical protein, conserved"
4313,Tb927.8.7800,95385.0,97824.0,113000.0,99611.0,135880.0,131980.0,155130.0,134250.0,"hypothetical protein, conserved"
4314,Tb927.8.7850,9938.8,9980.6,9219.8,10384.0,15518.0,13203.0,14831.0,14019.0,"hypothetical protein, conserved"
4315,Tb927.8.790,21395.0,20667.0,23288.0,23284.0,38772.0,43904.0,42347.0,39958.0,"hypothetical protein, conserved"
4316,Tb927.8.7940,531940.0,553030.0,560090.0,520450.0,602370.0,727280.0,732560.0,687350.0,"receptor-type adenylate cyclase GRESAG 4, putative"
4317,Tb927.8.7950,791910.0,827760.0,869690.0,778610.0,1003500.0,1081700.0,1143700.0,1085700.0,Flagellar Member 4
4318,Tb927.8.7960,26268.0,26421.0,26662.0,28986.0,39851.0,46699.0,57056.0,38737.0,hypothetical protein
4319,Tb927.8.7970,3248700.0,3222400.0,3559400.0,3316500.0,4247900.0,4392800.0,4699200.0,4509700.0,hypothetical protein
4320,Tb927.8.7990,501380.0,542230.0,601500.0,550960.0,693330.0,740480.0,802940.0,754470.0,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative"
4321,Tb927.8.800,285730.0,279300.0,307510.0,301420.0,309560.0,328630.0,327000.0,323390.0,"Domain of unknown function (DUF3437), putative"
4322,Tb927.8.8000,518560.0,486940.0,540190.0,508390.0,686810.0,740740.0,758390.0,730630.0,"hypothetical protein, conserved"
4323,Tb927.8.8020,110960.0,112350.0,117760.0,111140.0,102210.0,113530.0,122580.0,118150.0,"monoglyceride lipase, putative"
4324,Tb927.8.8030,9317.8,11159.0,9633.4,9917.3,15147.0,12873.0,17241.0,11142.0,"emp24/gp25L/p24 family/GOLD, putative"
4325,Tb927.8.8070,95736.0,101590.0,99799.0,98729.0,142080.0,142140.0,155520.0,153270.0,conserved protein
4326,Tb927.8.810,4739400.0,4816400.0,4983900.0,4662400.0,6213200.0,6602400.0,6878300.0,6460400.0,"radial spoke protein RSP9, putative"
4327,Tb927.8.8100,88319.0,102500.0,109320.0,79643.0,114930.0,108920.0,123620.0,119900.0,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
4328,Tb927.8.8120,279820.0,281130.0,251730.0,273780.0,340670.0,343530.0,395110.0,324660.0,"hypothetical protein, conserved"
4330,Tb927.8.8140,38583.0,31754.0,38005.0,35367.0,56239.0,55991.0,56050.0,57617.0,"small GTP-binding rab protein, putative"
4331,Tb927.8.8150,303640.0,345230.0,335580.0,354020.0,519150.0,572030.0,542210.0,545270.0,"C2 domain containing protein, putative"
4332,Tb927.8.8160,126810.0,118030.0,126860.0,144840.0,176640.0,166970.0,204750.0,174170.0,SUMO-interacting motif-containing protein
4333,Tb927.8.8170,435670.0,449810.0,471460.0,456250.0,584310.0,616950.0,639650.0,593870.0,RNA editing mediator complex protein 5
4334,Tb927.8.8180,372810.0,382410.0,406890.0,338390.0,431670.0,440770.0,482540.0,463610.0,RNA editing mediator complex protein 4
4335,Tb927.8.820,907270.0,944590.0,1021900.0,868300.0,1192900.0,1202200.0,1175800.0,1203000.0,"VID27 cytoplasmic protein, putative"
4336,Tb927.8.8200,72112.0,67584.0,71790.0,65676.0,99778.0,103360.0,129560.0,103620.0,"Flagellar-associated protein 59, putative"
4337,Tb927.8.8230,105830.0,111300.0,116720.0,97112.0,129780.0,133900.0,135850.0,147560.0,"amino acid transporter, putative"
4338,Tb927.8.8240,27035.0,23863.0,27019.0,26114.0,33381.0,34914.0,32242.0,38697.0,"amino acid transporter, putative"
4339,Tb927.8.8280,834140.0,1009900.0,1036900.0,876630.0,1135500.0,1251900.0,1239700.0,1250500.0,"hypothetical protein, conserved"
4340,Tb927.8.8290,32411.0,35490.0,36189.0,43755.0,58231.0,61021.0,57437.0,54234.0,amino acid transporter AATP5
4341,Tb927.8.8310,145270.0,144330.0,167900.0,155420.0,225900.0,252490.0,250180.0,238180.0,"chaperone protein DnaJ, putative"
4342,Tb927.8.8330,11637000.0,12011000.0,12213000.0,11747000.0,15687000.0,16684000.0,16488000.0,16671000.0,"calpain, putative"
4343,Tb927.8.8340,581630.0,614430.0,631580.0,576900.0,693660.0,755160.0,823860.0,786870.0,"CRAL/TRIO domain containing protein, putative"
4344,Tb927.8.860,144070.0,128940.0,147880.0,140690.0,209250.0,206000.0,226790.0,211920.0,"hypothetical protein, conserved"
4345,Tb927.8.870,25136.0,21374.0,27866.0,29806.0,31043.0,37727.0,31590.0,28796.0,"CAMK/CAMKL family protein kinase, putative"
4346,Tb927.8.890,4302500.0,4605100.0,4813500.0,4309100.0,5927000.0,5938300.0,6400200.0,6082400.0,Ras-related protein Rab1A
4347,Tb927.8.900,350230.0,389020.0,369840.0,386180.0,525730.0,570670.0,554770.0,536170.0,splicing factor TSR1
4348,Tb927.8.920,173700.0,169720.0,166240.0,163840.0,220500.0,241690.0,262980.0,251730.0,"ubiquitin-conjugating enzyme E2, putative"
4349,Tb927.8.960,43193.0,44504.0,48399.0,52617.0,72424.0,86025.0,101440.0,97107.0,"hypothetical protein, conserved"
4350,Tb927.8.980,3181600.0,3289100.0,3347700.0,3145600.0,3788200.0,3860300.0,3920300.0,3655300.0,phosphoacetylglucosamine mutase
4351,Tb927.8.990,1079700.0,1077800.0,1205300.0,1198900.0,1371200.0,1483200.0,1503900.0,1480000.0,RNA-binding protein 33 (RNA-binding motif protein 33)
4352,Tb927.9.10010,3549600.0,3953700.0,3717000.0,3546900.0,5114500.0,5056900.0,5278700.0,5007600.0,"chaperone protein DnaJ, putative"
4353,Tb927.9.10060,75492.0,63948.0,80327.0,57357.0,93762.0,89105.0,111780.0,89666.0,"hypothetical protein, conserved"
4354,Tb927.9.10070,50763.0,58587.0,61335.0,58323.0,66664.0,63211.0,72086.0,74428.0,"hypothetical protein, conserved"
4355,Tb927.9.10100,2378800.0,2512800.0,2600400.0,2483900.0,3347600.0,3393800.0,3658400.0,3540400.0,"SET domain-containing protein, putative"
4356,Tb927.9.10140,92811.0,110540.0,120440.0,88525.0,116740.0,123460.0,134880.0,138670.0,"Uncharacterised conserved protein, putative"
4357,Tb927.9.10160,64027.0,61143.0,62934.0,57736.0,65237.0,67578.0,72337.0,69595.0,MICOS complex subunit MIC60
4358,Tb927.9.10200,124980.0,135030.0,143090.0,128030.0,178330.0,200740.0,205520.0,198270.0,"hypothetical protein, conserved"
4359,Tb927.9.10230,3667100.0,4492800.0,4378900.0,4534100.0,4806200.0,5904400.0,5691500.0,5655500.0,Co-chaperone protein P23
4361,Tb927.9.10310,10909000.0,11282000.0,11423000.0,10626000.0,13372000.0,13642000.0,14262000.0,13553000.0,mitochondrial carrier protein 11
4362,Tb927.9.10350,212030.0,221970.0,226780.0,203880.0,336580.0,330480.0,333870.0,326390.0,"Snf7, putative"
4363,Tb927.9.10370,443270.0,441400.0,454830.0,450220.0,550300.0,622260.0,574120.0,531600.0,TAX-1
4364,Tb927.9.10400,1654800.0,1881500.0,1840400.0,1801600.0,2451900.0,2567500.0,2674900.0,2653000.0,"hypothetical protein, conserved"
4365,Tb927.9.10440,124060.0,128770.0,140950.0,129170.0,182980.0,189570.0,186350.0,200290.0,"DNA polymerase epsilon catalytic subunit, putative"
4366,Tb927.9.10450,232720.0,253600.0,251220.0,233230.0,277610.0,302840.0,326700.0,273400.0,"hypothetical protein, conserved"
4367,Tb927.9.10470,483560.0,549020.0,536340.0,521070.0,614860.0,607080.0,673460.0,634030.0,"hypothetical protein, conserved"
4368,Tb927.9.10490,331520.0,291840.0,312150.0,285110.0,449860.0,446120.0,508650.0,481450.0,Component of motile flagella 56
4369,Tb927.9.10500,146190.0,151860.0,155450.0,131760.0,185360.0,193300.0,199820.0,164120.0,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative"
4370,Tb927.9.10530,613560.0,641890.0,648120.0,592860.0,808670.0,827690.0,891630.0,818110.0,Flagellum attachment zone protein 4
4371,Tb927.9.10550,90993.0,86584.0,83223.0,85191.0,128710.0,133050.0,147100.0,118310.0,Spindle assembly abnormal protein 6 homolog
